"Time","172.16.66.31:10250 DELETE ","172.16.66.31:10250 GET ","172.16.66.31:10250 PATCH ","172.16.66.31:10250 POST ","172.16.66.31:10250 PUT ","172.16.66.32:10250 GET ","172.16.66.32:10250 PATCH ","172.16.66.32:10250 POST ","172.16.66.32:10250 PUT ","172.16.66.3:10250 DELETE ","172.16.66.3:10250 GET ","172.16.66.3:10250 PATCH ","172.16.66.3:10250 POST ","172.16.66.3:10250 PUT "
2023-03-12 03:08:00,,0.0247,0.0248,0.0948,0.0248,0.0247,0.0248,0.0248,0.0248,,0.0529,0.0248,0.0910,0.0248
2023-03-12 03:10:00,,0.0247,0.0248,0.0978,0.0248,0.0248,0.0248,0.0248,0.0248,,0.0499,0.0248,0.0700,0.0248
2023-03-12 03:12:00,,0.0827,0.0248,0.0940,0.0248,0.0247,0.0248,0.0966,0.0248,,0.0500,0.0248,0.0921,0.0248
2023-03-12 03:14:00,,0.0827,,0.0978,0.0248,0.0247,,0.0981,0.0248,,0.0555,0.0248,0.0940,0.0248
2023-03-12 03:16:00,,0.0248,0.0248,0.0980,0.0248,0.0247,0.0248,0.0982,0.0248,,0.0500,0.0248,0.0670,0.0813
2023-03-12 03:18:00,,0.0248,0.0248,0.0968,0.0248,0.0247,0.0248,0.0980,0.0248,,0.0384,0.0248,0.0850,0.0938
2023-03-12 03:20:00,,0.0248,0.0248,0.0974,0.0248,0.0247,0.0248,0.0972,0.0248,,0.0383,0.0248,0.0824,0.0902
2023-03-12 03:22:00,,0.0827,0.0248,0.0968,0.0248,0.0248,0.0248,0.0963,0.0248,,0.0428,0.0248,0.0655,0.0248
2023-03-12 03:24:00,,0.0820,,0.0248,0.0248,0.0248,,0.0940,0.0248,,0.0427,0.0248,0.0243,0.0248
2023-03-12 03:26:00,,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,0.0978,0.0248,,0.0425,0.0248,0.0239,0.0248
2023-03-12 03:28:00,,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,0.0974,0.0248,,0.0427,0.0248,0.0723,0.0248
2023-03-12 03:30:00,,0.0248,0.0248,0.0247,0.0248,0.0248,0.0248,0.0962,0.0248,,0.0425,0.0248,0.0618,0.0248
2023-03-12 03:32:00,,0.0910,0.0248,0.0248,0.0248,0.0247,0.0248,0.0955,0.0248,,0.0380,0.0248,0.0237,0.0248
2023-03-12 03:34:00,,0.0971,,0.0248,0.0248,0.0247,,0.0955,0.0248,,0.0855,0.0248,0.0241,0.0248
2023-03-12 03:36:00,,0.0986,0.0248,0.0248,0.0248,0.0248,0.0248,0.0970,0.0248,,0.0864,0.0248,0.0238,0.0248
2023-03-12 03:38:00,,0.0978,0.0248,0.0248,0.0248,0.0248,0.0248,0.0247,0.0248,,0.0599,0.0248,0.0723,0.0248
2023-03-12 03:40:00,,0.0248,,0.0248,0.0248,0.0248,,0.0247,0.0248,,0.0579,0.0248,0.0938,0.0248
2023-03-12 03:42:00,,0.0246,0.0248,0.0248,0.0248,0.0248,0.0248,0.0247,0.0983,,0.0556,0.0248,0.0928,0.0248
2023-03-12 03:44:00,,0.0242,0.0248,0.0970,0.0248,0.0248,0.0248,0.0248,0.0990,,0.0578,0.0248,0.0929,0.0805
2023-03-12 03:46:00,,0.0242,0.0248,0.0983,0.0248,0.0248,0.0248,0.0933,0.0980,,0.0724,0.0248,0.0895,0.0813
2023-03-12 03:48:00,,0.0242,0.0248,0.0940,0.0248,0.0248,0.0248,0.0980,0.0827,,0.0742,0.0248,0.0236,0.0248
2023-03-12 03:50:00,,0.0247,,0.0248,0.0827,0.0247,,0.0978,0.0248,,0.0578,0.0248,0.0239,0.0248
2023-03-12 03:52:00,,0.0248,0.0248,0.0247,0.0820,0.0247,0.0248,0.0248,0.0248,,0.0466,0.0248,0.0230,0.0248
2023-03-12 03:54:00,,0.0248,0.0248,0.0247,0.0248,0.0247,0.0248,0.0248,0.0248,,0.0500,0.0248,0.0692,0.0248
2023-03-12 03:56:00,,0.0246,0.0248,0.0248,0.0248,0.0245,0.0248,0.0247,0.0248,,0.0636,0.0248,0.0850,0.0248
2023-03-12 03:58:00,,0.0244,0.0248,0.0248,0.0248,0.0247,0.0248,0.0948,0.0248,,0.0733,0.0248,0.0745,0.0805
2023-03-12 04:00:00,,0.0943,,0.0966,0.0248,0.0248,,0.0978,0.0248,,0.0733,0.0248,0.0891,0.0805
2023-03-12 04:02:00,,0.0940,0.0248,0.0983,0.0248,0.0247,0.0248,0.0984,0.0248,,0.0636,0.0248,0.0898,0.0248
2023-03-12 04:04:00,,0.0247,0.0248,0.0960,0.0248,0.0244,0.0248,0.0978,0.0820,,0.0555,0.0248,0.0850,0.0906
2023-03-12 04:06:00,,0.0248,0.0248,0.0968,0.0248,0.0246,0.0248,0.0968,0.0827,,0.0467,0.0248,0.0880,0.0902
2023-03-12 04:08:00,,0.0984,0.0248,0.0983,0.0248,0.0247,0.0248,0.0981,0.0248,,0.0383,0.0248,0.0910,0.0248
2023-03-12 04:10:00,,0.0992,,0.0974,0.0248,0.0247,,0.0986,0.0820,,0.0529,0.0248,0.0915,0.0248
2023-03-12 04:12:00,,0.0984,0.0248,0.0970,0.0248,0.0247,0.0248,0.0987,0.0827,,0.0500,0.0248,0.0846,0.0248
2023-03-12 04:14:00,,0.0247,0.0248,0.0962,0.0248,0.0246,0.0248,0.0955,0.0248,,0.0465,0.0248,0.0730,0.0248
2023-03-12 04:16:00,,0.0246,0.0248,0.0948,0.0248,0.0246,0.0248,0.0247,0.0955,,0.0498,0.0248,0.0240,0.0248
2023-03-12 04:18:00,,0.0820,0.0248,0.0955,0.0248,0.0248,0.0248,0.0244,0.0986,,0.0467,0.0248,0.0237,0.0248
2023-03-12 04:20:00,,0.0955,,0.0248,0.0248,0.0248,,0.0948,0.0988,,0.0466,0.0248,0.0243,0.0248
2023-03-12 04:22:00,,0.0981,0.0248,0.0248,0.0248,0.0248,0.0248,0.0981,0.0971,,0.0529,0.0248,0.0692,0.0248
2023-03-12 04:24:00,,0.0975,0.0248,0.0247,0.0248,0.0248,0.0248,0.0974,0.0820,,0.0500,0.0248,0.0737,0.0248
2023-03-12 04:26:00,,0.0820,,0.0247,0.0248,0.0247,,0.0948,0.0248,,0.0499,0.0248,0.0242,0.0813
2023-03-12 04:28:00,,0.0248,0.0248,0.0248,0.0248,0.0247,0.0248,0.0247,0.0248,,0.0529,0.0248,0.0842,0.0813
2023-03-12 04:30:00,,0.0957,0.0248,0.0248,0.0248,0.0247,0.0248,0.0248,0.0827,,0.0500,0.0248,0.0918,0.0248
2023-03-12 04:32:00,,0.0983,0.0248,0.0940,0.0248,0.0244,0.0248,0.0248,0.0820,,0.0555,0.0248,0.0940,0.0248
2023-03-12 04:34:00,,0.0988,0.0248,0.0975,0.0248,0.0246,0.0248,0.0248,0.0248,,0.0578,0.0248,0.0940,0.0248
2023-03-12 04:36:00,,0.0981,,0.0966,0.0248,0.0248,,0.0918,0.0248,,0.0579,0.0248,0.0775,0.0248
2023-03-12 04:38:00,,0.0247,0.0248,0.0248,0.0248,0.0247,0.0248,0.0947,0.0248,,0.0600,0.0248,0.0230,0.0248
2023-03-12 04:40:00,,0.0248,0.0248,0.0247,0.0248,0.0247,0.0248,0.0248,0.0955,,0.0555,0.0248,0.0234,0.0248
2023-03-12 04:42:00,,0.0248,0.0248,0.0955,0.0248,0.0248,0.0248,0.0247,0.0984,,0.0500,0.0248,0.0234,0.0248
2023-03-12 04:44:00,,0.0248,0.0248,0.0962,0.0248,0.0248,0.0248,0.0248,0.0984,,0.0499,0.0248,0.0234,0.0248
2023-03-12 04:46:00,,0.0248,,0.0245,0.0248,0.0247,,0.0948,0.0966,,0.0500,0.0248,0.0240,0.0248
2023-03-12 04:48:00,,0.0248,0.0248,0.0955,0.0248,0.0245,0.0248,0.0981,0.0943,,0.0500,0.0248,0.0234,0.0248
2023-03-12 04:50:00,,0.0247,0.0248,0.0948,0.0248,0.0245,0.0248,0.0978,0.0910,,0.0499,0.0248,0.0908,0.0248
2023-03-12 04:52:00,,0.0247,0.0248,0.0980,0.0248,0.0244,0.0248,0.0976,0.0940,,0.0500,0.0248,0.0914,0.0248
2023-03-12 04:54:00,,0.0248,0.0248,0.0979,0.0248,0.0246,0.0248,0.0980,0.0957,,0.0477,0.0248,0.0827,0.0248
2023-03-12 04:56:00,,0.0247,,0.0895,0.0248,0.0248,,0.0972,0.0957,,0.0450,0.0248,0.0915,0.0248
2023-03-12 04:58:00,,0.0247,0.0248,0.0944,0.0248,0.0248,0.0248,0.0974,0.0964,,0.0512,0.0248,0.0827,0.0248
2023-03-12 05:00:00,,0.0248,0.0248,0.0918,0.0248,0.0248,0.0248,0.0978,0.0940,,0.0467,0.0248,0.0707,0.0248
2023-03-12 05:02:00,,0.0247,0.0248,0.0948,0.0248,0.0248,0.0248,0.0940,0.0827,,0.0427,0.0248,0.0662,0.0248
2023-03-12 05:04:00,,0.0247,0.0248,0.0970,0.0248,0.0248,0.0248,0.0248,0.0827,,0.0554,0.0248,0.0238,0.0248
2023-03-12 05:06:00,,0.0246,,0.0962,0.0248,0.0248,,0.0248,0.0940,,0.0529,0.0248,0.0895,0.0248
2023-03-12 05:08:00,,0.0247,0.0248,0.0978,0.0248,0.0248,0.0248,0.0947,0.0910,,0.0466,0.0248,0.0895,0.0248
2023-03-12 05:10:00,,0.0248,0.0248,0.0981,0.0248,0.0248,0.0248,0.0955,0.0827,,0.0384,0.0248,0.0745,0.0248
2023-03-12 05:12:00,,0.0248,,0.0978,0.0248,0.0248,,0.0248,0.0957,,0.0272,0.0248,0.0869,0.0827
2023-03-12 05:14:00,,0.0248,0.0248,0.0955,0.0248,0.0248,0.0248,0.0248,0.0940,,0.0427,0.0248,0.0937,0.0813
2023-03-12 05:16:00,,0.0248,0.0248,0.0247,0.0248,0.0248,0.0248,0.0248,0.0248,,0.0466,0.0248,0.0929,0.0248
2023-03-12 05:18:00,,0.0248,0.0248,0.0948,0.0248,0.0248,0.0248,0.0248,0.0914,,0.0467,0.0248,0.0887,0.0248
2023-03-12 05:20:00,,0.0248,0.0248,0.0962,0.0248,0.0248,0.0248,0.0970,0.0987,,0.0466,0.0248,0.0929,0.0248
2023-03-12 05:22:00,,0.0248,,0.0948,0.0248,0.0248,,0.0966,0.0984,,0.0466,0.0248,0.0934,0.0248
2023-03-12 05:24:00,,0.0248,0.0248,0.0970,0.0248,0.0248,0.0248,0.0925,0.0820,,0.0467,0.0248,0.0835,0.0248
2023-03-12 05:26:00,,0.0248,0.0248,0.0940,0.0248,0.0248,0.0248,0.0248,0.0827,,0.0499,0.0248,0.0224,0.0248
2023-03-12 05:28:00,,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,0.0940,0.0248,,0.0555,0.0248,0.0223,0.0248
2023-03-12 05:30:00,,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,0.0963,0.0248,,0.0579,0.0248,0.0228,0.0248
2023-03-12 05:32:00,,0.0248,,0.0248,0.0248,0.0248,,0.0247,0.0248,,0.0578,0.0248,0.0236,0.0820
2023-03-12 05:34:00,,0.0248,0.0248,0.0248,0.0248,0.0247,0.0248,0.0955,0.0248,,0.0579,0.0248,0.0692,0.0953
2023-03-12 05:36:00,,0.0248,0.0248,0.0955,0.0248,0.0248,0.0248,0.0985,0.0248,,0.0579,0.0248,0.0745,0.0977
2023-03-12 05:38:00,,0.0247,0.0248,0.0978,0.0248,0.0247,0.0248,0.0987,0.0820,,0.0528,0.0248,0.0685,0.0968
2023-03-12 05:40:00,,0.0247,0.0248,0.0988,0.0248,0.0246,0.0248,0.0987,0.0914,,0.0500,0.0248,0.0835,0.0805
2023-03-12 05:42:00,,0.0248,,0.0986,0.0248,0.0247,,0.0983,0.0914,,0.0500,0.0248,0.0918,0.0957
2023-03-12 05:44:00,,0.0247,0.0248,0.0979,0.0248,0.0247,0.0248,0.0980,0.0820,,0.0427,0.0248,0.0831,0.0986
2023-03-12 05:46:00,,0.0247,0.0248,0.0944,0.0248,0.0245,0.0248,0.0962,0.0248,,0.0428,0.0248,0.0949,0.0991
2023-03-12 05:48:00,,0.0247,0.0248,0.0902,0.0248,0.0238,0.0248,0.0972,0.0248,,0.0500,0.0248,0.0951,0.0991
2023-03-12 05:50:00,,0.0243,0.0248,0.0962,0.0248,0.0242,0.0248,0.0973,0.0827,,0.0554,0.0248,0.0678,0.0979
2023-03-12 05:52:00,,0.0242,,0.0981,0.0248,0.0246,,0.0248,0.0820,,0.0599,0.0248,0.0242,0.0914
2023-03-12 05:54:00,,0.0246,0.0248,0.0955,0.0248,0.0247,0.0248,0.0247,0.0248,,0.0579,0.0248,0.0685,0.0981
2023-03-12 05:56:00,,0.0247,0.0248,0.0248,0.0248,0.0247,0.0248,0.0985,0.0248,,0.0578,0.0248,0.0745,0.0989
2023-03-12 05:58:00,,0.0247,,0.0248,0.0248,0.0247,,0.0985,0.0248,,0.0600,0.0248,0.0219,0.0991
2023-03-12 06:00:00,,0.0248,0.0248,0.0248,0.0248,0.0247,0.0248,0.0974,0.0248,,0.0579,0.0248,0.0230,0.0983
2023-03-12 06:02:00,,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,0.0985,0.0248,,0.0499,0.0248,0.0707,0.0820
2023-03-12 06:04:00,,0.0248,0.0248,0.0248,0.0248,0.0247,0.0248,0.0987,0.0248,,0.0555,0.0248,0.0882,0.0961
2023-03-12 06:06:00,,0.0248,0.0248,0.0245,0.0248,0.0246,0.0248,0.0955,0.0248,,0.0579,0.0248,0.0927,0.0988
2023-03-12 06:08:00,,0.0247,,0.0948,0.0248,0.0246,,0.0248,0.0248,,0.0427,0.0248,0.0918,0.0991
2023-03-12 06:10:00,,0.0247,0.0248,0.0948,0.0248,0.0246,0.0248,0.0940,0.0248,,0.0920,0.0248,0.0882,0.0990
2023-03-12 06:12:00,,0.0248,0.0248,0.0966,0.0248,0.0247,0.0248,0.0985,0.0248,,0.0921,0.0248,0.0835,0.0981
2023-03-12 06:14:00,,0.0248,0.0248,0.0978,0.0248,0.0247,0.0248,0.0987,0.0827,,0.0384,0.0248,0.0230,0.0248
2023-03-12 06:16:00,,0.0247,0.0248,0.0955,0.0248,0.0248,0.0248,0.0978,0.0975,,0.0384,0.0248,0.0233,0.0902
2023-03-12 06:18:00,,0.0248,,0.0248,0.0248,0.0248,,0.0248,0.0985,,0.0467,0.0248,0.0239,0.0976
2023-03-12 06:20:00,,0.0247,0.0248,0.0247,0.0248,0.0248,0.0248,0.0948,0.0990,,0.0428,0.0248,0.0692,0.0969
2023-03-12 06:22:00,,0.0246,0.0248,0.0247,0.0248,0.0248,0.0248,0.0985,0.0993,,0.0529,0.0248,0.0745,0.0248
2023-03-12 06:24:00,,0.0247,0.0248,0.0940,0.0248,0.0248,0.0248,0.0948,0.0986,,0.0579,0.0248,0.0707,0.0248
2023-03-12 06:26:00,,0.0247,0.0248,0.0974,0.0248,0.0248,0.0248,0.0970,0.0820,,0.0427,0.0248,0.0846,0.0248
2023-03-12 06:28:00,,0.0246,,0.0933,0.0248,0.0248,,0.0959,0.0964,,0.0800,0.0248,0.0767,0.0248
2023-03-12 06:30:00,,0.0827,0.0248,0.0968,0.0248,0.0248,0.0248,0.0969,0.0989,,0.0906,0.0248,0.0827,0.0248
2023-03-12 06:32:00,,0.0966,0.0248,0.0970,0.0248,0.0248,0.0248,0.0978,0.0989,,0.0866,0.0248,0.0937,0.0248
2023-03-12 06:34:00,,0.0955,0.0248,0.0974,0.0248,0.0248,0.0248,0.0955,0.0980,,0.0529,0.0248,0.0949,0.0248
2023-03-12 06:36:00,,0.0246,0.0248,0.0974,0.0248,0.0248,0.0248,0.0981,0.0943,,0.0500,0.0248,0.0929,0.0248
2023-03-12 06:38:00,,0.0245,,0.0970,0.0820,0.0248,,0.0983,0.0248,,0.0554,0.0248,0.0872,0.0248
2023-03-12 06:40:00,,0.0235,0.0248,0.0985,0.0820,0.0247,0.0248,0.0248,0.0248,,0.0498,0.0248,0.0700,0.0248
2023-03-12 06:42:00,,0.0940,0.0248,0.0962,0.0248,0.0246,0.0248,0.0248,0.0910,,0.0333,0.0248,0.0760,0.0248
2023-03-12 06:44:00,,0.0940,0.0248,0.0248,0.0957,0.0246,,0.0955,0.0985,,0.0384,0.0248,0.0730,0.0248
2023-03-12 06:46:00,,0.0245,0.0248,0.0955,0.0986,0.0246,0.0248,0.0948,0.0984,,0.0467,0.0248,0.0692,0.0248
2023-03-12 06:48:00,,0.0241,,0.0948,0.0991,0.0243,0.0248,0.0248,0.0828,,0.0555,0.0248,0.0869,0.0248
2023-03-12 06:50:00,,0.0234,0.0248,0.0974,0.0989,0.0234,0.0248,0.0248,0.0955,,0.0578,0.0248,0.0692,0.0248
2023-03-12 06:52:00,,0.0242,0.0248,0.0981,0.0964,0.0242,0.0248,0.0248,0.0980,,0.0529,0.0248,0.0730,0.0248
2023-03-12 06:54:00,,0.0246,,0.0247,0.0248,0.0245,,0.0247,0.0981,,0.0530,0.0248,0.0918,0.0248
2023-03-12 06:56:00,,0.0247,0.0248,0.0247,0.0978,0.0246,0.0248,0.0247,0.0975,,0.0528,0.0248,0.0831,0.0248
2023-03-12 06:58:00,,0.0247,0.0248,0.0948,0.0986,0.0247,0.0248,0.0970,0.0940,,0.0619,0.0248,0.0827,0.0248
2023-03-12 07:00:00,,0.0247,0.0248,0.0970,0.0987,0.0248,0.0248,0.0975,0.0248,,0.0619,0.0248,0.0887,0.0248
2023-03-12 07:02:00,,0.0248,0.0248,0.0948,0.0986,0.0247,0.0248,0.0940,0.0248,,0.0499,0.0248,0.0737,0.0248
2023-03-12 07:04:00,,0.0248,,0.0248,0.0966,0.0243,,0.0248,0.0248,,0.0555,0.0248,0.0242,0.0248
2023-03-12 07:06:00,,0.0246,0.0248,0.0955,0.0986,0.0226,0.0248,0.0940,0.0248,,0.0830,0.0248,0.0234,0.0248
2023-03-12 07:08:00,,0.0243,0.0248,0.0970,0.0992,0.0204,0.0248,0.0962,0.0248,,0.0921,0.0248,0.0225,0.0248
2023-03-12 07:10:00,,0.0247,0.0248,0.0248,0.0992,0.0242,0.0248,0.0248,0.0248,,0.0889,0.0248,0.0230,0.0248
2023-03-12 07:12:00,,0.0248,0.0248,0.0948,0.0990,0.0246,0.0248,0.0247,0.0820,,0.0500,0.0248,0.0233,0.0248
2023-03-12 07:14:00,,0.0246,,0.0983,0.0975,0.0246,,0.0247,0.0820,,0.0528,0.0248,0.0238,0.0248
2023-03-12 07:16:00,,0.0242,0.0248,0.0980,0.0940,0.0245,0.0248,0.0976,0.0248,,0.0529,0.0248,0.0685,0.0248
2023-03-12 07:18:00,,0.0246,0.0248,0.0987,0.0988,0.0246,0.0248,0.0981,0.0248,,0.0556,0.0248,0.0940,0.0248
2023-03-12 07:20:00,,0.0246,0.0248,0.0986,0.0992,0.0246,0.0248,0.0980,0.0248,,0.0578,0.0248,0.0940,0.0248
2023-03-12 07:22:00,,0.0247,0.0248,0.0980,0.0992,0.0244,0.0248,0.0983,0.0248,,0.0555,0.0248,0.0827,0.0248
2023-03-12 07:24:00,,0.0248,,0.0982,0.0989,0.0244,,0.0984,0.0248,,0.0600,0.0248,0.0869,0.0248
2023-03-12 07:26:00,,0.0248,0.0248,0.0978,0.0955,0.0245,0.0248,0.0985,0.0248,,0.0618,0.0248,0.0827,0.0248
2023-03-12 07:28:00,,0.0247,0.0248,0.0974,0.0957,0.0247,0.0248,0.0985,0.0248,,0.0599,0.0248,0.0240,0.0248
2023-03-12 07:30:00,,0.0247,0.0248,0.0955,0.0988,0.0248,0.0248,0.0955,0.0248,,0.0579,0.0248,0.0236,0.0248
2023-03-12 07:32:00,,0.0247,0.0248,0.0248,0.0992,0.0247,0.0248,0.0248,0.0248,,0.0499,0.0248,0.0846,0.0248
2023-03-12 07:34:00,,0.0247,,0.0248,0.0987,0.0247,,0.0955,0.0248,,0.0428,0.0248,0.0869,0.0248
2023-03-12 07:36:00,,0.0246,0.0248,0.0248,0.0827,0.0248,0.0248,0.0985,0.0248,,0.0467,0.0248,0.0238,0.0248
2023-03-12 07:38:00,,0.0246,0.0248,0.0248,0.0978,0.0247,0.0248,0.0985,0.0248,,0.0499,0.0248,0.0239,0.0248
2023-03-12 07:40:00,,0.0245,,0.0248,0.0991,0.0247,,0.0983,0.0248,,0.0467,0.0248,0.0782,0.0248
2023-03-12 07:42:00,,0.0227,0.0248,0.0246,0.0984,0.0248,0.0248,0.0955,0.0248,,0.0879,0.0248,0.0887,0.0827
2023-03-12 07:44:00,,0.0240,0.0248,0.0246,0.0248,0.0248,0.0248,0.0248,0.0248,,0.0887,0.0248,0.0890,0.0935
2023-03-12 07:46:00,,0.0246,0.0248,0.0248,0.0248,0.0248,0.0248,0.0970,0.0248,,0.0636,0.0248,0.0831,0.0902
2023-03-12 07:48:00,,0.0246,0.0248,0.0248,0.0827,0.0247,0.0248,0.0975,0.0248,,0.0619,0.0248,0.0897,0.0248
2023-03-12 07:50:00,,0.0914,,0.0933,0.0827,0.0247,,0.0970,0.0957,,0.0619,0.0248,0.0880,0.0248
2023-03-12 07:52:00,,0.0955,0.0248,0.0940,0.0248,0.0247,0.0248,0.0962,0.0955,,0.0692,0.0248,0.0236,0.0248
2023-03-12 07:54:00,,0.0910,0.0248,0.0955,0.0248,0.0247,0.0248,0.0248,0.0248,,0.0784,0.0248,0.0715,0.0248
2023-03-12 07:56:00,,0.0227,0.0248,0.0962,0.0248,0.0247,0.0248,0.0248,0.0248,,0.0757,0.0248,0.0700,0.0248
2023-03-12 07:58:00,,0.0235,0.0248,0.0955,0.0248,0.0242,0.0248,0.0248,0.0248,,0.0600,0.0248,0.0239,0.0248
2023-03-12 08:00:00,,0.0234,,0.0955,0.0248,0.0202,,0.0978,0.0248,,0.0467,0.0248,0.0239,0.0248
2023-03-12 08:02:00,,0.0240,0.0248,0.0948,0.0248,0.0244,0.0248,0.0988,0.0248,,0.0427,0.0248,0.0685,0.0982
2023-03-12 08:04:00,,0.0245,0.0248,0.0940,0.0248,0.0247,0.0248,0.0981,0.0248,,0.0467,0.0248,0.0865,0.0991
2023-03-12 08:06:00,,0.0247,0.0248,0.0918,0.0248,0.0247,0.0248,0.0958,0.0248,,0.0500,0.0248,0.0940,0.0991
2023-03-12 08:08:00,,0.0247,0.0248,0.0980,0.0248,0.0246,0.0248,0.0936,0.0248,,0.0528,0.0248,0.0942,0.0988
2023-03-12 08:10:00,,0.0247,,0.0988,0.0248,0.0242,,0.0976,0.0248,,0.0499,0.0248,0.0895,0.0961
2023-03-12 08:12:00,,0.0243,0.0248,0.0983,0.0248,0.0235,0.0248,0.0981,0.0943,,0.0467,0.0248,0.0648,0.0248
2023-03-12 08:14:00,,0.0827,0.0248,0.0968,0.0248,0.0227,0.0248,0.0979,0.0975,,0.0578,0.0248,0.0839,0.0973
2023-03-12 08:16:00,,0.0978,0.0248,0.0966,0.0248,0.0820,0.0248,0.0975,0.0974,,0.0599,0.0248,0.0831,0.0972
2023-03-12 08:18:00,,0.0990,0.0248,0.0955,0.0248,0.0820,0.0248,0.0955,0.0940,,0.0579,0.0248,0.0238,0.0248
2023-03-12 08:20:00,,0.0986,,0.0248,0.0248,0.0227,,0.0248,0.0914,,0.0600,0.0248,0.0239,0.0248
2023-03-12 08:22:00,,0.0914,0.0248,0.0955,0.0248,0.0238,0.0248,0.0248,0.0914,,0.0555,0.0248,0.0692,0.0248
2023-03-12 08:24:00,,0.0248,0.0248,0.0970,0.0248,0.0246,0.0248,0.0248,0.0248,,0.0529,0.0248,0.0872,0.0248
2023-03-12 08:26:00,,0.0820,,0.0247,0.0248,0.0247,,0.0248,0.0248,,0.0499,0.0248,0.0760,0.0248
2023-03-12 08:28:00,,0.0820,0.0248,0.0247,0.0248,0.0247,0.0248,0.0978,0.0248,,0.0652,0.0248,0.0692,0.0248
2023-03-12 08:30:00,,0.0246,0.0248,0.0955,0.0248,0.0247,0.0248,0.0983,0.0957,,0.0714,0.0248,0.0902,0.0248
2023-03-12 08:32:00,,0.0246,0.0248,0.0955,0.0248,0.0246,0.0248,0.0974,0.0985,,0.0528,0.0248,0.0882,0.0248
2023-03-12 08:34:00,,0.0243,0.0248,0.0955,0.0248,0.0226,0.0248,0.0970,0.0978,,0.0332,0.0248,0.0897,0.0248
2023-03-12 08:36:00,,0.0245,,0.0948,0.0248,0.0246,,0.0978,0.0248,,0.0429,0.0248,0.0936,0.0248
2023-03-12 08:38:00,,0.0245,0.0248,0.0978,0.0248,0.0247,0.0248,0.0978,0.0248,,0.0466,0.0248,0.0839,0.0248
2023-03-12 08:40:00,,0.0247,0.0248,0.0985,0.0820,0.0246,0.0248,0.0948,0.0248,,0.0636,0.0248,0.0707,0.0248
2023-03-12 08:42:00,,0.0964,0.0248,0.0978,0.0820,0.0246,0.0248,0.0940,0.0248,,0.0714,0.0248,0.0854,0.0248
2023-03-12 08:44:00,,0.0987,0.0248,0.0962,0.0248,0.0246,0.0248,0.0962,0.0248,,0.0652,0.0248,0.0737,0.0248
2023-03-12 08:46:00,,0.0981,,0.0962,0.0248,0.0248,,0.0955,0.0248,,0.0555,0.0248,0.0782,0.0248
2023-03-12 08:48:00,,0.0247,0.0248,0.0955,0.0248,0.0248,0.0248,0.0948,0.0248,,0.0579,0.0248,0.0692,0.0248
2023-03-12 08:50:00,,0.0247,0.0248,0.0974,0.0248,0.0248,0.0248,0.0955,0.0910,,0.0599,0.0248,0.0236,0.0248
2023-03-12 08:52:00,,0.0247,0.0248,0.0978,0.0248,0.0248,0.0248,0.0980,0.0987,,0.0555,0.0248,0.0850,0.0248
2023-03-12 08:54:00,,0.0248,0.0248,0.0955,0.0248,0.0248,0.0248,0.0978,0.0992,,0.0467,0.0248,0.0827,0.0248
2023-03-12 08:56:00,,0.0248,,0.0974,0.0248,0.0248,,0.0973,0.0983,,0.0499,0.0248,0.0872,0.0248
2023-03-12 08:58:00,,0.0248,0.0248,0.0980,0.0248,0.0248,0.0248,0.0978,0.0940,,0.0529,0.0248,0.0893,0.0248
2023-03-12 09:00:00,,0.0248,0.0248,0.0986,0.0248,0.0248,0.0248,0.0978,0.0940,,0.0467,0.0248,0.0854,0.0248
2023-03-12 09:02:00,,0.0248,0.0248,0.0985,0.0248,0.0246,0.0248,0.0970,0.0957,,0.0427,0.0248,0.0633,0.0248
2023-03-12 09:04:00,,0.0247,0.0248,0.0974,0.0248,0.0247,0.0248,0.0918,0.0986,,0.0427,0.0248,0.0640,0.0248
2023-03-12 09:06:00,,0.0247,,0.0248,0.0248,0.0248,,0.0248,0.0990,,0.0428,0.0248,0.0891,0.0248
2023-03-12 09:08:00,,0.0246,0.0248,0.0948,0.0827,0.0248,0.0248,0.0248,0.0990,,0.0499,0.0248,0.0700,0.0248
2023-03-12 09:10:00,,0.0246,0.0248,0.0962,0.0820,0.0247,0.0248,0.0248,0.0984,,0.0555,0.0248,0.0730,0.0805
2023-03-12 09:12:00,,0.0247,,0.0955,0.0964,0.0246,,0.0978,0.0914,,0.0555,0.0248,0.0737,0.0914
2023-03-12 09:14:00,,0.0248,0.0248,0.0948,0.0975,0.0246,0.0248,0.0985,0.0827,,0.0466,0.0248,0.0234,0.0938
2023-03-12 09:16:00,,0.0248,0.0248,0.0248,0.0914,0.0247,0.0248,0.0981,0.0955,,0.0466,0.0248,0.0752,0.0902
2023-03-12 09:18:00,,0.0248,0.0248,0.0248,0.0248,0.0244,0.0248,0.0983,0.0978,,0.0530,0.0248,0.0934,0.0248
2023-03-12 09:20:00,,0.0248,0.0248,0.0248,0.0820,0.0243,0.0248,0.0985,0.0986,,0.0466,0.0248,0.0939,0.0903
2023-03-12 09:22:00,,0.0246,,0.0248,0.0957,0.0247,,0.0955,0.0986,,0.0466,0.0248,0.0767,0.0914
