"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)"
2023-03-16 18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,14.8,67.6,0,0,0,0,0,1.69,0.461,0.367,1.19,0.539,1.27,0.200,0,6.13,0.317,0,0.200,2.58,0.0833,1.17,0,0.539,13.1,0.100,2.88,11.9,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,15.8,73.6,0,0,0,0,0,1.88,0.444,0.244,1.38,0.983,1.46,0.100,0,5.02,0.383,0,0.100,2.94,0.0833,1.37,0,0.983,14.1,0.200,3.11,12.1,0.817
2023-03-16 18:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,33.3,114,0,0,0,0,0.400,1.69,0.400,0.383,1.22,0.533,1.22,2.72,0,6.14,0.317,0.00556,0.200,2.58,0.0667,1.22,0,0.550,11.1,0.100,2.99,12.3,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,34.3,115,0,0.00556,0,0,0.333,1.87,0.400,0.256,1.41,0.978,1.42,2.58,0,5,0.383,0,0.100,2.93,0.0667,1.42,0,0.983,12.1,0.200,3.21,12.5,0.644
2023-03-16 18:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0,33.0,114,0,0,0,0,0.400,1.68,0.522,0.367,1.22,0.539,1.23,2.72,0,6.13,0.317,0.00556,0.200,2.50,0.0667,1.23,0,0.550,10.9,0.100,2.98,12.2,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,34.2,114,0,0.00556,0,0,0.333,1.91,0.461,0.250,1.41,0.983,1.42,2.58,0,4.97,0.383,0,0.100,2.86,0.0667,1.42,0,0.983,12.0,0.200,3.24,12.4,0.700
2023-03-16 18:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,14.3,67.7,0,0,0,0,0,1.68,0.500,0.367,1.22,0.550,1.23,0.200,0,6.10,0.317,0,0.200,2.59,0.0722,1.21,0,0.550,13.3,0.100,2.96,11.9,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,16.0,74.5,0,0,0,0,0,1.91,0.456,0.250,1.42,0.994,1.41,0.100,0,5.03,0.383,0,0.100,2.93,0.0722,1.41,0,0.989,13.8,0.200,3.16,12.3,0.806
2023-03-16 18:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,13.1,67.4,0.00556,0,0,0,0,1.68,0.428,0.350,1.21,0.539,1.26,0.200,0,6.09,0.317,0,0.200,2.76,0.0833,1.22,0,0.550,11.0,0.100,3.17,12.5,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,13.6,67.4,0,0,0,0,0,1.89,0.433,0.233,1.41,0.989,1.44,0.100,0.00556,5.04,0.383,0,0.106,3.06,0.0833,1.43,0,0.994,12.5,0.200,3.31,12.8,0.822
2023-03-16 18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,13.9,68.4,0,0,0.00556,0,0,1.67,0.406,0.400,1.23,0.533,1.23,0.200,0,6.11,0.317,0,0.200,2.61,0.0833,1.22,0,0.539,12.7,0.100,3.11,12.4,0.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,15.4,73.9,0,0,0,0,0.00556,1.89,0.389,0.267,1.42,0.983,1.42,0.100,0,5.01,0.383,0,0.100,2.97,0.0833,1.42,0,0.989,13.2,0.200,3.32,12.6,0.811
2023-03-16 18:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,25.6,98.1,0,0,0,0,0,1.64,0.444,0.367,1.22,0.539,1.22,0.200,0.00556,6.14,0.317,0,0.200,2.58,0.0667,1.23,0,0.544,11.6,0.100,2.87,12.0,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,26.3,98.1,0,0,0,0,0,1.92,0.411,0.244,1.41,0.989,1.41,0.100,0,5.01,0.383,0,0.100,2.99,0.0667,1.42,0,0.989,12.7,0.200,3.11,12.5,0.728
2023-03-16 18:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,33.9,115,0,0,0,0,0.378,1.67,0.439,0.367,1.24,0.545,1.27,2.74,0,6.10,0.317,0,0.206,2.61,0.0667,1.21,0,0.550,12.1,0.100,2.94,11.9,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,35.2,118,0,0,0,0,0.333,1.93,0.428,0.245,1.43,0.984,1.44,2.60,0,5.04,0.383,0,0.100,2.94,0.0667,1.41,0,1.00,12.8,0.200,3.14,12.4,0.756
2023-03-16 18:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,13.7,67.6,0,0,0,0,0,1.68,0.478,0.350,1.23,0.539,1.23,0.206,0,6.08,0.317,0,0.200,2.58,0.0667,1.22,0,0.544,12.1,0.106,2.95,11.8,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,14.9,70.2,0,0,0,0,0,1.93,0.439,0.233,1.42,0.983,1.42,0.106,0,5.04,0.383,0,0.100,2.87,0.0667,1.42,0,0.989,13.1,0.200,3.11,12.1,0.733
2023-03-16 18:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,12.3,65.6,0,0,0,0,0,1.67,0.433,0.383,1.24,0.533,1.23,0.200,0,6.12,0.317,0,0.200,2.50,0.0667,1.22,0,0.550,10.6,0.100,2.93,12.1,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,13.3,65.3,0,0,0,0,0,1.93,0.406,0.256,1.44,0.978,1.44,0.100,0,5.02,0.383,0,0.100,2.80,0.0667,1.42,0,0.983,11.8,0.200,3.12,12.3,0.561
2023-03-16 18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0,14.0,68.0,0,0,0,0,0,1.69,0.428,0.383,1.24,0.533,1.24,0.200,0,6.11,0.317,0,0.200,2.64,0.0667,1.22,0,0.561,12.5,0.100,3.03,12.2,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,15.2,73.0,0,0,0,0,0,1.91,0.406,0.256,1.44,0.978,1.45,0.100,0,5.03,0.383,0,0.100,2.96,0.0667,1.41,0,0.983,13.5,0.200,3.26,12.5,0.683
2023-03-16 18:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,12.4,65.8,0,0,0,0,0,1.67,0.433,0.417,1.22,0.539,1.28,0.200,0,6.13,0.328,0,0.200,2.56,0.0778,1.20,0,0.544,10.8,0.100,2.89,11.8,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,13.3,66.8,0.00556,0,0,0.00556,0,1.92,0.417,0.278,1.41,0.989,1.47,0.100,0,5.02,0.394,0,0.100,2.83,0.0778,1.40,0,0.983,11.9,0.200,3.09,12.2,0.628
2023-03-16 18:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,33.5,114,0,0,0,0,0.378,1.66,0.478,0.383,1.22,0.539,1.26,2.74,0,6.08,0.333,0,0.200,2.52,0.0833,1.22,0,0.539,12.1,0.100,2.74,11.6,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,35.0,119,0.00556,0,0,0.00556,0.333,1.93,0.444,0.256,1.41,0.989,1.46,2.59,0,5.07,0.400,0,0.100,2.77,0.0833,1.41,0,0.978,12.4,0.200,2.92,12.0,0.800
2023-03-16 18:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,13.2,67.6,0,0,0,0,0,1.67,0.450,0.350,1.20,0.539,1.25,0.200,0,6.11,0.333,0,0.200,2.51,0.0833,1.23,0,0.539,10.8,0.100,2.92,11.6,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,13.7,67.1,0,0,0,0,0,1.93,0.411,0.233,1.40,0.983,1.43,0.100,0,5.03,0.400,0,0.100,2.78,0.0833,1.42,0,0.983,12.5,0.200,3.07,12.1,0.750
2023-03-16 18:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,13.4,66.0,0,0,0,0,0,1.70,0.450,0.383,1.22,0.533,1.26,0.200,0,6.15,0.333,0,0.200,2.40,0.0833,1.22,0,0.550,10.1,0.100,2.84,11.7,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,12.8,64.9,0,0,0,0,0,1.86,0.439,0.256,1.41,0.983,1.43,0.100,0,4.99,0.400,0,0.100,2.64,0.0833,1.41,0,0.989,12.8,0.200,2.96,12.1,0.572
2023-03-16 18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,14.0,67.3,0,0,0,0,0,1.70,0.467,0.367,1.26,0.544,1.20,0.200,0,6.11,0.333,0,0.200,2.53,0.0833,1.20,0,0.539,12.4,0.100,2.88,11.5,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,15.1,72.2,0,0,0,0,0,1.89,0.450,0.244,1.44,0.994,1.42,0.100,0,5.02,0.400,0,0.100,2.78,0.0833,1.40,0,0.983,13.6,0.200,3.04,12.0,0.650
2023-03-16 18:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,12.6,66.0,0,0,0,0,0,1.65,0.450,0.367,1.22,0.544,1.25,0.200,0,6.12,0.333,0,0.200,2.52,0.0667,1.23,0,0.539,11.1,0.100,2.83,11.7,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,13.6,66.1,0,0,0,0,0,1.93,0.433,0.244,1.41,0.989,1.45,0.100,0,5.04,0.400,0,0.100,2.81,0.0667,1.42,0,0.983,12.1,0.200,3.04,12.1,0.617
2023-03-16 18:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,0,36.3,116,0,0,0,0,0.417,1.64,0.428,0.350,1.21,0.544,1.29,2.86,0,6.15,0.333,0,0.200,2.43,0.0667,1.23,0.00556,0.539,13.2,0.100,2.93,11.9,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,36.4,122,0,0,0,0,0.333,1.92,0.411,0.233,1.41,0.983,1.46,2.72,0,5.01,0.400,0,0.100,2.82,0.0667,1.42,0,0.978,14.8,0.200,3.20,12.4,0.833
2023-03-16 18:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,14.4,67.7,0,0,0,0,0,1.67,0.500,0.400,1.21,0.539,1.24,0.200,0,6.16,0.333,0,0.200,2.60,0.0667,1.17,0,0.539,12.2,0.100,3.03,12.0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,15.0,68.7,0,0,0,0,0,1.92,0.467,0.267,1.39,0.983,1.43,0.100,0,4.98,0.406,0,0.100,2.99,0.0667,1.37,0.00556,0.989,13.7,0.200,3.32,12.4,0.761
2023-03-16 18:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0,12.5,66.4,0,0,0,0,0,1.66,0.511,0.422,1.21,0.544,1.22,0.200,0,6.17,0.333,0,0.200,2.56,0.0667,1.22,0,0.539,11.1,0.100,2.92,12.2,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,13.7,66.5,0,0,0,0,0,1.91,0.472,0.278,1.42,0.989,1.42,0.100,0,4.99,0.400,0.00556,0.100,2.91,0.0667,1.42,0,0.978,12.0,0.200,3.18,12.4,0.639
2023-03-16 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.00556,14.0,67.8,0,0.00556,0,0,0,1.68,0.500,0.400,1.22,0.550,1.25,0.200,0,6.13,0.333,0,0.200,2.44,0.0667,1.24,0,0.567,13.1,0.100,2.71,11.9,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.694,15.7,73.6,0,0,0.00556,0,0,1.89,0.444,0.267,1.42,0.994,1.44,0.100,0,4.98,0.400,0,0.100,2.88,0.0667,1.44,0,0.989,13.6,0.200,3.08,12.4,0.833
